"state","general_lat","general_long","latitude","longitude","brightness","acq_date","acq_time","confidence","daynight","area"
"Queensland",-13,142,-13.016,142.2092,364.4,"2001-08-24",58,100,"D",1723000
"Queensland",-13,142,-12.9754,142.0139,351.1,"2004-07-22",57,96,"D",1723000
"Queensland",-13,142,-13.4127,142.456,364.7,"2004-09-01",50,100,"D",1723000
"Queensland",-13,142,-13.221,142.0749,347.3,"2019-07-21",115,94,"D",1723000
"Queensland",-13,142,-12.5238,141.9474,364.6,"2014-10-13",103,100,"D",1723000
"Queensland",-13,142,-12.6693,142.0815,348.8,"2008-10-18",26,94,"D",1723000
"Queensland",-13,142,-13.4282,142.3618,345.2,"2002-06-20",117,94,"D",1723000
"Queensland",-13,142,-12.9232,141.9177,345.1,"2007-07-29",109,93,"D",1723000
"Queensland",-13,142,-13.1655,141.786,348.4,"2018-09-15",58,93,"D",1723000
"Queensland",-14,142,-14.2289,142.1977,340.6,"2001-06-12",106,91,"D",1723000
"Queensland",-14,142,-13.7446,141.9958,352.1,"2017-07-05",39,96,"D",1723000
"Queensland",-14,142,-14.1361,142.3588,356.6,"2006-12-19",57,98,"D",1723000
"Queensland",-14,142,-13.9911,141.6068,360.9,"2016-07-11",34,100,"D",1723000
"Queensland",-11,142,-10.9997,142.4514,353.5,"2014-10-24",44,97,"D",1723000
"Queensland",-13,142,-13.491,141.639,343.5,"2018-06-20",52,92,"D",1723000
"Queensland",-13,142,-12.9826,141.777,360.1,"2009-09-15",51,100,"D",1723000
"Queensland",-13,142,-12.5823,142.3991,345.4,"2018-09-24",52,92,"D",1723000
"Queensland",-13,142,-12.525,141.9674,349.8,"2017-11-06",103,94,"D",1723000
"Queensland",-13,142,-13.4614,141.6688,357.8,"2017-07-08",109,99,"D",1723000
"Queensland",-11,142,-11.1923,142.3794,409.2,"2006-11-01",56,100,"D",1723000
"Queensland",-11,142,-11.0476,142.2943,348.4,"2009-11-18",50,94,"D",1723000
"Queensland",-11,142,-11.4914,142.1935,369,"2016-11-23",38,100,"D",1723000
"Queensland",-13,142,-12.9538,141.923,347.7,"2015-06-24",116,95,"D",1723000
"Queensland",-13,142,-12.7193,142.4756,354.4,"2016-12-12",109,97,"D",1723000
"Queensland",-13,142,-12.9561,141.6245,363.4,"2017-07-17",103,100,"D",1723000
"Queensland",-13,142,-13.0597,142.4308,351,"2011-09-18",19,96,"D",1723000
"Queensland",-13,142,-12.5046,142.1258,347.5,"2004-09-13",114,94,"D",1723000
"Queensland",-13,142,-13.131,142.0509,344.5,"2015-07-18",28,93,"D",1723000
"Queensland",-13,142,-12.9444,141.8684,364.1,"2001-07-28",117,100,"D",1723000
"Queensland",-13,142,-12.7573,141.946,357.5,"2017-09-07",39,93,"D",1723000
"Queensland",-15,142,-15.1013,142.3732,347.4,"2009-12-09",110,91,"D",1723000
"Queensland",-12,143,-12.0475,142.6646,342.6,"2014-12-23",109,91,"D",1723000
"Queensland",-12,143,-12.3271,142.5325,384.2,"2002-09-19",58,100,"D",1723000
"Queensland",-12,143,-12.4092,142.6321,373,"2014-10-08",45,100,"D",1723000
"Queensland",-12,143,-11.6811,142.5555,341.5,"2009-11-20",38,91,"D",1723000
"Queensland",-12,143,-12.3304,142.5784,370.3,"2004-11-18",101,100,"D",1723000
"Queensland",-12,143,-11.7698,142.5952,344.5,"2005-11-11",25,92,"D",1723000
"Queensland",-14,142,-14.2325,141.97,365.6,"2003-11-11",45,100,"D",1723000
"Queensland",-14,142,-13.9522,141.8144,350.6,"2014-11-14",103,94,"D",1723000
"Queensland",-14,143,-14.124,143.1268,344.7,"2007-12-12",20,92,"D",1723000
"Queensland",-14,143,-13.7957,142.6658,378.7,"2009-08-05",57,100,"D",1723000
"Queensland",-14,143,-13.6377,142.6054,349.5,"2011-11-15",56,94,"D",1723000
"Queensland",-14,143,-13.8865,143.1446,368.9,"2002-10-18",28,100,"D",1723000
"Queensland",-12,143,-12.4357,142.5742,350.5,"2009-08-30",51,95,"D",1723000
"Queensland",-14,143,-13.687,142.9039,348.6,"2018-10-08",104,93,"D",1723000
"Queensland",-13,142,-13.4745,142.1347,358,"2018-11-18",57,98,"D",1723000
"Queensland",-13,142,-13.3148,142.18,359.1,"2017-07-24",109,99,"D",1723000
"Queensland",-13,142,-12.9835,141.9281,345.2,"2012-09-16",44,91,"D",1723000
"Queensland",-13,142,-13.1235,142.3776,347.2,"2013-08-25",51,93,"D",1723000
"Queensland",-13,142,-13.3271,141.959,342.7,"2019-09-30",121,91,"D",1723000
"Queensland",-13,142,-12.8497,142.161,368,"2017-09-30",45,100,"D",1723000
"Queensland",-13,142,-12.5346,142.0954,352.7,"2015-09-09",45,96,"D",1723000
"Queensland",-13,142,-13.211,141.7539,378.4,"2004-10-22",120,100,"D",1723000
"Queensland",-13,142,-12.9549,141.8561,348.8,"2006-08-22",50,95,"D",1723000
"Queensland",-13,142,-13.44,142.0084,346.8,"2011-06-26",44,94,"D",1723000
"Queensland",-13,142,-13.4738,142.4716,344.5,"2004-07-06",57,92,"D",1723000
"Queensland",-13,142,-13.026,141.676,343.1,"2013-10-10",103,91,"D",1723000
"Queensland",-13,142,-12.9564,142.0676,348.7,"2018-08-27",28,94,"D",1723000
"Queensland",-15,143,-14.5115,142.6983,349.2,"2009-12-10",15,94,"D",1723000
"Queensland",-15,143,-14.8708,143.0613,358.5,"2000-11-13",40,99,"D",1723000
"Queensland",-15,143,-14.649,143.3297,363.9,"2005-11-30",56,100,"D",1723000
"Queensland",-15,143,-15.1168,142.7841,342.8,"2011-10-21",103,91,"D",1723000
"Queensland",-15,143,-14.5816,142.9358,347,"2014-12-13",33,92,"D",1723000
"Queensland",-15,143,-15.2671,142.5366,343.6,"2018-01-11",51,91,"D",1723000
"Queensland",-15,143,-14.5226,143.0149,349.5,"2011-11-10",38,93,"D",1723000
"Queensland",-15,143,-15.0662,143.202,348.4,"2008-07-12",39,94,"D",1723000
"Queensland",-15,143,-15.4001,143.3976,340.3,"2014-07-13",39,91,"D",1723000
"Queensland",-15,143,-14.9468,142.6562,350.5,"2014-10-17",39,94,"D",1723000
"Queensland",-15,143,-14.959,143.2401,355.6,"2014-10-19",27,97,"D",1723000
"Queensland",-15,143,-14.9151,143.0198,342.6,"2014-07-29",39,91,"D",1723000
"Queensland",-15,143,-14.5999,143.3738,364.6,"2004-10-12",44,100,"D",1723000
"Queensland",-15,143,-14.7872,142.5643,354.4,"2016-06-26",404,98,"D",1723000
"Queensland",-15,143,-15.0507,142.5992,345.6,"2008-10-23",45,91,"D",1723000
"Queensland",-15,143,-14.7905,142.605,373.5,"2005-11-23",50,100,"D",1723000
"Queensland",-15,143,-14.8521,142.8655,352.2,"2004-10-24",108,95,"D",1723000
"Queensland",-15,143,-15.3174,142.9605,343.2,"2008-08-22",33,92,"D",1723000
"Queensland",-15,143,-14.7349,143.2916,341.8,"2016-07-23",58,91,"D",1723000
"Queensland",-15,144,-15.0819,143.7153,349.4,"2017-09-16",33,94,"D",1723000
"Queensland",-15,144,-15.2697,144.086,346.1,"2007-11-03",14,92,"D",1723000
"Queensland",-15,144,-14.7775,144.154,351.2,"2016-05-17",27,96,"D",1723000
"Queensland",-15,144,-14.5815,144.3204,346.8,"2002-09-21",46,92,"D",1723000
"Queensland",-15,144,-14.7669,143.7918,377.9,"2012-10-27",38,100,"D",1723000
"Queensland",-15,144,-14.6052,144.2582,344,"2015-09-13",21,92,"D",1723000
"Queensland",-15,144,-14.8597,144.3025,346.8,"2006-09-25",38,93,"D",1723000
"Queensland",-15,144,-15.1052,144.1855,347.7,"2002-05-25",41,94,"D",1723000
"Queensland",-15,144,-14.7502,144.0547,357.5,"2012-12-18",14,98,"D",1723000
"Queensland",-15,144,-14.6789,144.0846,365.2,"2005-12-14",108,100,"D",1723000
"Queensland",-15,144,-15.3916,144.2022,366.5,"2017-09-12",58,100,"D",1723000
"Queensland",-15,144,-15.1407,144.4333,364.6,"2018-10-28",40,100,"D",1723000
"Queensland",-15,144,-14.5124,144.1338,361.1,"2002-08-13",40,100,"D",1723000
"Queensland",-15,144,-14.8493,144.3131,344.6,"2017-07-03",51,93,"D",1723000
"Queensland",-15,144,-14.6103,143.9114,347.7,"2008-08-15",27,94,"D",1723000
"Queensland",-15,144,-14.6585,143.8064,346,"2001-12-05",101,92,"D",1723000
"Queensland",-15,144,-14.8787,144.1752,341.6,"2002-05-11",28,91,"D",1723000
"Queensland",-15,144,-14.8206,143.8242,347.5,"2009-12-13",45,92,"D",1723000
"Queensland",-15,144,-15.4537,143.9642,384.2,"2019-11-16",39,100,"D",1723000
"Queensland",-15,144,-15.2508,144.3796,342.7,"2009-07-24",33,92,"D",1723000
"Queensland",-15,144,-15.4633,144.2043,345,"2002-10-29",10,92,"D",1723000
"Queensland",-15,144,-14.848,143.5293,349.8,"2001-12-02",31,94,"D",1723000
"Queensland",-15,144,-14.9228,144.2117,344.9,"2016-09-29",33,91,"D",1723000
"Queensland",-15,144,-14.5637,143.6595,348.2,"2016-01-06",52,93,"D",1723000
"Queensland",-15,144,-15.4657,144.3665,344.9,"2009-09-28",21,91,"D",1723000
"Queensland",-15,144,-14.7959,144.1073,358.1,"2009-07-10",21,99,"D",1723000
"Queensland",-13,143,-13.473,142.6609,350.7,"2011-10-30",56,94,"D",1723000
"Queensland",-13,143,-13.2978,142.6295,341.3,"2013-06-27",109,91,"D",1723000
"Queensland",-13,143,-13.11,142.6728,351.1,"2003-06-25",103,96,"D",1723000
"Queensland",-13,143,-13.4478,143.4376,351.2,"2018-11-08",21,95,"D",1723000
"Queensland",-13,143,-13.4349,143.2043,348.4,"2005-11-21",102,93,"D",1723000
"Queensland",-13,143,-12.8895,142.766,360.5,"2014-06-27",39,100,"D",1723000
"Queensland",-13,143,-12.8794,142.7577,373.8,"2001-05-27",106,100,"D",1723000
"Queensland",-13,143,-12.5112,142.7584,353.1,"2003-10-26",44,96,"D",1723000
"Queensland",-13,143,-13.413,142.6584,344.1,"2003-06-27",51,92,"D",1723000
"Queensland",-13,143,-13.2228,143.1964,354.2,"2018-12-04",57,97,"D",1723000
"Queensland",-13,143,-13.2954,142.8256,356.3,"2002-05-21",105,98,"D",1723000
"Queensland",-13,143,-13.0888,143.2503,362.3,"2013-01-13",51,100,"D",1723000
"Queensland",-13,143,-13.0938,142.8902,357.9,"2004-09-14",19,99,"D",1723000
"Queensland",-13,143,-13.0543,142.7617,344.8,"2005-06-21",108,93,"D",1723000
"Queensland",-13,143,-12.7451,142.6382,350,"2006-10-06",19,95,"D",1723000
"Queensland",-13,143,-12.6033,142.6545,345.6,"2001-08-19",40,93,"D",1723000
"Queensland",-13,143,-13.4821,143.077,344.3,"2018-10-01",58,91,"D",1723000
"Queensland",-13,143,-13.3794,143.313,357.9,"2007-11-24",32,99,"D",1723000
"Queensland",-13,143,-12.8787,142.5256,347.6,"2009-10-29",115,93,"D",1723000
"Queensland",-13,143,-13.2981,142.7911,349.5,"2017-06-19",39,95,"D",1723000
"Queensland",-13,143,-13.4671,143.1803,349.5,"2002-08-27",52,95,"D",1723000
"Queensland",-13,143,-13.0149,142.6745,345.2,"2011-10-05",102,91,"D",1723000
"Queensland",-13,143,-13.3588,142.6136,381.8,"2016-12-21",103,100,"D",1723000
"Queensland",-13,143,-12.8488,142.5255,357.2,"2008-10-11",20,98,"D",1723000
"Queensland",-13,143,-12.8276,142.8764,345.4,"2005-10-08",37,91,"D",1723000
"Queensland",-13,143,-12.6915,142.8983,351.9,"2003-11-18",51,95,"D",1723000
"Queensland",-13,143,-13.1909,142.7415,360.3,"2005-11-14",56,100,"D",1723000
"Queensland",-15,144,-15.3692,143.9844,358.1,"2018-09-26",40,99,"D",1723000
"Queensland",-15,144,-14.8784,144.1022,357.2,"2015-05-13",40,98,"D",1723000
"Queensland",-15,144,-15.2746,144.4791,358.2,"2005-05-01",39,99,"D",1723000
"Queensland",-15,144,-15.4522,144.2752,346.3,"2016-06-09",34,94,"D",1723000
"Queensland",-15,144,-14.6072,144.3385,351.3,"2005-09-13",44,96,"D",1723000
"Queensland",-15,144,-14.6663,144.2249,344.6,"2005-08-30",32,92,"D",1723000
"Queensland",-15,144,-15.2736,143.8061,349.5,"2006-11-30",26,93,"D",1723000
"Queensland",-15,144,-14.9468,144.2365,341.9,"2010-06-21",57,91,"D",1723000
"Queensland",-15,144,-14.5522,144.2929,346,"2007-10-21",45,92,"D",1723000
"Queensland",-15,144,-14.539,144.189,349.1,"2019-07-04",33,95,"D",1723000
"Queensland",-15,144,-15.0084,144.0614,360,"2002-11-10",34,100,"D",1723000
"Queensland",-15,144,-15.3088,143.6157,360.8,"2014-10-01",39,100,"D",1723000
"Queensland",-15,144,-15.4625,144.272,349,"2016-05-09",405,95,"D",1723000
"Queensland",-15,144,-15.1002,144.4683,371.8,"2002-11-28",22,100,"D",1723000
"Queensland",-15,144,-14.6265,144.2875,344.1,"2005-09-04",50,91,"D",1723000
"Queensland",-15,144,-14.9805,144.4887,361.5,"2016-10-17",21,100,"D",1723000
"Queensland",-15,144,-14.5914,144.2629,348.5,"2012-08-06",51,95,"D",1723000
"Queensland",-15,144,-14.6311,144.3154,346.7,"2003-08-30",50,93,"D",1723000
"Queensland",-15,144,-14.5092,144.2808,354,"2007-10-23",33,96,"D",1723000
"Queensland",-15,144,-14.8433,144.4638,346.5,"2001-10-10",14,93,"D",1723000
"Queensland",-15,144,-15.25,143.5543,346.3,"2016-11-24",122,92,"D",1723000
"Queensland",-15,144,-15.1035,144.3089,346,"2005-10-15",44,92,"D",1723000
"Queensland",-15,142,-15.2566,142.3812,368.5,"2011-10-27",26,100,"D",1723000
"Queensland",-15,142,-15.1054,141.8549,347.3,"2014-08-03",58,93,"D",1723000
"Queensland",-15,142,-15.4082,142.1839,367.5,"2011-10-29",14,100,"D",1723000
"Queensland",-14,142,-14.4449,141.9535,348,"2007-07-19",33,94,"D",1723000
"Queensland",-14,142,-13.7059,141.5468,360.3,"2014-10-31",51,100,"D",1723000
"Queensland",-14,142,-13.5003,141.9848,353.7,"2015-11-03",51,96,"D",1723000
"Queensland",-15,144,-15.0947,144.4504,365.9,"2016-10-10",15,100,"D",1723000
"Queensland",-15,144,-15.4204,143.9538,352.6,"2004-12-01",32,95,"D",1723000
"Queensland",-15,144,-15.2596,144.1021,354.6,"2012-12-02",14,97,"D",1723000
"Queensland",-15,144,-14.9676,144.2475,343.7,"2006-07-30",45,92,"D",1723000
"Queensland",-15,144,-15.0413,144.2795,355.4,"2007-07-06",104,98,"D",1723000
"Queensland",-15,144,-14.9896,144.1529,364.2,"2018-11-27",51,100,"D",1723000
"Queensland",-14,143,-14.0019,143.0047,342.7,"2006-07-26",109,92,"D",1723000
"Queensland",-15,144,-14.6497,143.7401,342,"2004-11-26",13,91,"D",1723000
"Queensland",-15,145,-15.1347,144.7738,359.7,"2016-10-04",51,99,"D",1723000
"Queensland",-15,145,-15.4815,144.9213,343.6,"2001-10-03",8,92,"D",1723000
"Queensland",-15,145,-14.747,144.8847,358.5,"2005-09-25",108,93,"D",1723000
"Queensland",-15,145,-15.0214,144.6361,346.4,"2016-11-10",110,91,"D",1723000
"Queensland",-15,145,-15.0534,145.1234,363.3,"2008-09-16",27,100,"D",1723000
"Queensland",-15,145,-14.9235,144.833,350.9,"2005-10-10",26,94,"D",1723000
"Queensland",-15,145,-15.1347,145.1444,347.1,"2001-10-06",38,93,"D",1723000
"Queensland",-15,145,-15.1227,144.6998,351.7,"2002-11-26",34,94,"D",1723000
"Queensland",-15,145,-14.8918,144.6615,345.6,"2011-10-16",44,91,"D",1723000
"Queensland",-15,145,-15.1178,145.1646,367.8,"2014-10-28",21,100,"D",1723000
"Queensland",-15,145,-14.7615,144.9317,351.4,"2008-09-14",39,95,"D",1723000
"Queensland",-15,145,-14.5474,144.5865,357.6,"2012-11-30",26,98,"D",1723000
"Queensland",-15,145,-15.0033,144.6691,360.1,"2003-12-11",58,100,"D",1723000
"Queensland",-15,145,-15.3085,144.6395,367.6,"2017-09-21",52,100,"D",1723000
"Queensland",-15,145,-14.7832,144.6619,345.9,"2001-11-09",25,91,"D",1723000
"Queensland",-15,145,-14.6796,144.6047,344.9,"2007-10-16",27,91,"D",1723000
"Queensland",-15,145,-15.2738,144.9352,345.1,"2018-09-19",34,92,"D",1723000
"Queensland",-15,145,-15.186,144.5688,350.7,"2012-11-05",32,94,"D",1723000
"Queensland",-15,145,-15.4208,145.1397,347.5,"2013-12-10",33,92,"D",1723000
"Queensland",-15,145,-14.7682,144.8391,351.7,"2016-12-16",45,95,"D",1723000
"Queensland",-15,145,-14.8461,145.0167,346.2,"2017-08-31",33,93,"D",1723000
"Queensland",-15,145,-15.1229,145.0917,361,"2001-11-07",37,100,"D",1723000
"Queensland",-15,145,-15.0838,144.6258,353.4,"2016-10-08",27,96,"D",1723000
"Queensland",-15,145,-15.3227,144.6685,348.8,"2017-09-23",39,93,"D",1723000
"Queensland",-15,145,-14.6866,144.8573,369.5,"2008-09-21",45,100,"D",1723000
"Queensland",-15,145,-14.7588,144.6989,357.9,"2005-10-05",7,99,"D",1723000
"Queensland",-15,145,-14.5046,144.5715,365.5,"2016-06-30",52,100,"D",1723000
"Queensland",-15,145,-14.5757,144.547,353.8,"2018-08-18",34,97,"D",1723000
"Queensland",-15,145,-14.6231,144.794,343.9,"2008-09-25",21,91,"D",1723000
"Queensland",-15,145,-14.8181,144.9306,340.9,"2017-07-21",39,91,"D",1723000
"Queensland",-15,145,-15.2592,144.9515,346.6,"2012-11-23",20,92,"D",1723000
"Queensland",-15,145,-14.7957,144.8703,355.1,"2007-09-26",51,97,"D",1723000
"Queensland",-15,145,-15.3156,144.5139,351.8,"2005-05-06",57,96,"D",1723000
"Queensland",-15,145,-15.3964,145.0631,355.7,"2012-11-14",26,97,"D",1723000
"Queensland",-15,145,-14.6757,144.8538,344.8,"2002-10-20",15,91,"D",1723000
"Queensland",-15,145,-15.1789,144.6356,357.1,"2016-10-07",122,98,"D",1723000
"Queensland",-15,145,-14.6703,144.8092,341.1,"2002-05-27",28,91,"D",1723000
"Queensland",-15,145,-15.4625,144.7583,346.8,"2005-12-04",32,91,"D",1723000
"Queensland",-15,145,-14.6997,144.7411,375.1,"2016-12-25",39,100,"D",1723000
"Queensland",-15,145,-15.466,145.1181,345.5,"2005-08-14",32,93,"D",1723000
"Queensland",-15,145,-15.0671,144.5597,341.9,"2008-09-02",15,91,"D",1723000
"Queensland",-15,145,-14.8228,144.9521,351.3,"2007-09-28",39,95,"D",1723000
"Queensland",-15,145,-15.4899,145.1255,346.8,"2009-12-03",9,92,"D",1723000
"Queensland",-15,145,-15.0069,144.5647,348,"2014-12-06",27,92,"D",1723000
"Queensland",-15,145,-14.6966,144.7881,346.2,"2016-12-23",51,92,"D",1723000
"Queensland",-15,145,-14.9751,145.1327,346,"2002-10-22",3,93,"D",1723000
"Queensland",-15,145,-15.3296,144.5637,363.5,"2005-05-08",45,100,"D",1723000
"Queensland",-15,145,-14.6884,144.8127,348.1,"2012-08-31",45,94,"D",1723000
"Queensland",-15,145,-15.0917,145.1124,369.6,"2007-09-30",27,100,"D",1723000
"Queensland",-13,143,-13.2009,142.7105,387.4,"2002-08-04",46,100,"D",1723000
"Queensland",-13,143,-12.5711,142.9171,359.4,"2009-09-08",45,99,"D",1723000
"Queensland",-13,143,-12.6457,142.8561,347.7,"2009-08-28",103,94,"D",1723000
"Queensland",-13,143,-12.9826,142.8599,348.9,"2018-11-22",33,93,"D",1723000
"Queensland",-13,143,-12.6193,142.6814,358,"2016-09-02",51,99,"D",1723000
"Queensland",-13,143,-13.0451,143.1704,341.9,"2005-11-12",108,91,"D",1723000
"Queensland",-14,142,-13.6909,142.4726,349.2,"2007-06-13",57,95,"D",1723000
"Queensland",-14,142,-13.7591,142.3821,340.5,"2001-05-31",42,91,"D",1723000
"Queensland",-14,142,-14.492,142.1728,351.7,"2008-10-30",51,94,"D",1723000
"Queensland",-14,142,-14.3301,141.9237,378.6,"2009-10-31",103,100,"D",1723000
"Queensland",-14,142,-14.3661,142.3128,349.2,"2011-09-02",20,95,"D",1723000
"Queensland",-14,142,-13.7698,142.3875,357.5,"2009-05-06",116,99,"D",1723000
"Queensland",-14,142,-13.5491,141.6244,363.7,"2009-09-04",109,100,"D",1723000
"Queensland",-14,142,-14.1402,141.6623,346.1,"2004-10-03",50,91,"D",1723000
"Queensland",-14,142,-13.5256,142.385,347.9,"2015-10-09",57,93,"D",1723000
"Queensland",-14,142,-14.433,141.8043,358,"2004-09-26",44,98,"D",1723000
"Queensland",-14,142,-13.7754,141.9061,344.1,"2004-09-10",44,91,"D",1723000
"Queensland",-14,142,-13.8001,142.1415,348.5,"2011-09-28",56,93,"D",1723000
"Queensland",-14,142,-13.8486,141.7534,356.8,"2006-09-18",32,98,"D",1723000
"Queensland",-14,142,-14.0619,142.319,355.3,"2016-11-30",45,97,"D",1723000
"Queensland",-14,142,-13.5201,142.4834,341.4,"2001-11-18",18,91,"D",1723000
"Queensland",-14,142,-14.2459,141.9116,350.7,"2001-10-05",133,95,"D",1723000
"Queensland",-14,142,-13.9355,142.4347,351.5,"2012-11-07",20,96,"D",1723000
"Queensland",-14,142,-13.5455,142.122,353.4,"2016-10-20",51,96,"D",1723000
"Queensland",-14,142,-14.49,141.7409,352.5,"2002-11-13",104,94,"D",1723000
"Queensland",-14,142,-14.0673,142.2549,353,"2012-11-08",103,96,"D",1723000
"Queensland",-24,144,-24.1633,144.4094,351.6,"2015-04-08",11,96,"D",1723000
"Queensland",-24,144,-24.3177,143.836,354.4,"2009-02-05",42,96,"D",1723000
"Queensland",-24,145,-23.6334,145.4629,344.7,"2018-03-14",106,91,"D",1723000
"Queensland",-24,145,-24.196,145.2635,338,"2007-06-14",5,91,"D",1723000
"Queensland",-24,145,-24.2426,145.0017,345.4,"2007-02-06",5,91,"D",1723000
"Queensland",-24,145,-24.1758,145.2496,359.7,"2007-05-25",29,99,"D",1723000
"Queensland",-24,145,-23.6509,145.4035,356.6,"2018-03-27",36,98,"D",1723000
"Queensland",-24,145,-23.9111,145.0618,347,"2002-06-14",18,94,"D",1723000
"Queensland",-24,145,-23.624,145.4275,388.7,"2018-03-29",23,100,"D",1723000
"Queensland",-24,145,-23.7398,145.3305,348.2,"2003-10-25",5,92,"D",1723000
"Queensland",-24,145,-23.8062,145.1751,346.4,"2015-10-08",17,92,"D",1723000
"Queensland",-24,145,-24.181,145.2445,359.6,"2007-06-01",35,99,"D",1723000
"Queensland",-24,145,-23.6221,145.2803,362.3,"2005-04-24",35,100,"D",1723000
"Queensland",-24,145,-23.8428,144.9858,350.8,"2016-02-18",35,93,"D",1723000
"Queensland",-24,146,-23.7157,145.6911,351.8,"2015-11-27",5,93,"D",1723000
"Queensland",-24,146,-23.6625,145.6431,347.9,"2011-01-28",28,93,"D",1723000
"Queensland",-24,146,-24.3934,145.6469,356.5,"2017-12-18",5,97,"D",1723000
"Queensland",-12,142,-12.1304,142.2936,356.6,"2018-09-06",104,98,"D",1723000
"Queensland",-12,142,-12.4065,142.2801,351.4,"2016-10-13",45,95,"D",1723000
"Queensland",-12,142,-12.435,141.9042,343.2,"2018-06-08",28,93,"D",1723000
"Queensland",-12,142,-12.4523,141.8501,353.3,"2009-06-18",57,97,"D",1723000
"Queensland",-12,142,-11.7795,142.166,349.3,"2001-09-18",50,94,"D",1723000
"Queensland",-12,142,-11.7335,142.4424,385.4,"2009-09-13",103,100,"D",1723000
"Queensland",-12,142,-11.616,142.2765,342.8,"2013-09-28",38,91,"D",1723000
"Queensland",-12,142,-11.6687,142.1549,343.1,"2015-10-23",109,92,"D",1723000
"Queensland",-12,142,-12.4783,142.47,347.7,"2004-11-22",37,93,"D",1723000
"Queensland",-12,142,-12.0123,142.4753,378.8,"2002-08-09",104,100,"D",1723000
"Queensland",-12,142,-12.3676,142.0927,349.1,"2010-08-08",56,95,"D",1723000
"Queensland",-12,142,-11.9167,142.2271,350.9,"2018-09-20",116,96,"D",1723000
"Queensland",-12,142,-12.3578,142.2583,346,"2009-09-24",44,91,"D",1723000
"Queensland",-12,142,-11.6968,142.3791,345,"2016-11-18",20,93,"D",1723000
